id,gameNumber,teamNumber,isHome,oppTeamNumber,isWin,isOT,gameDayNumber,gameStartNumber,teamPoints,oppTeamPoints,teamWins,teamLosses,teamStreakCode,isInSeasonTournament,year,spread,spreadOdds,overUnder,overUnderOdds,moneyLine,gameTimeActual,spreadCalculated,overUnderCalculated,spreadActual,overUnderActual,date
1801124,18,11,1,5,0,0,2,15,124,131,10,8,97,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801222,18,12,1,16,1,0,1,15,113,101,9,9,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801223,18,12,1,21,1,0,3,15,115,106,11,7,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801224,18,12,0,29,1,0,4,16,137,135,9,9,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801322,18,13,0,12,0,0,6,15,105,115,10,8,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801323,18,13,0,14,0,0,0,12,102,106,4,14,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801324,18,13,1,15,0,0,6,10,117,123,6,12,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801422,18,14,0,27,0,0,3,16,102,127,11,7,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801423,18,14,0,11,0,0,3,15,105,113,10,8,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801424,18,14,0,10,0,0,3,14,120,139,3,15,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801522,18,15,1,11,1,0,3,16,113,101,9,9,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801523,18,15,0,6,1,0,3,14,115,101,10,8,105,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801524,18,15,1,18,1,0,4,16,101,90,14,4,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801622,18,16,1,18,0,0,3,16,104,110,6,12,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801623,18,16,1,17,0,1,3,16,126,131,7,11,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801624,18,16,1,22,1,0,4,16,133,110,12,6,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801722,18,17,0,19,0,0,2,20,100,119,9,9,95,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801723,18,17,0,16,1,1,3,16,131,126,11,7,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801724,18,17,0,24,1,0,1,21,113,104,12,6,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801822,18,18,0,16,1,0,3,16,110,104,12,6,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801823,18,18,0,19,1,0,6,20,118,113,12,6,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801824,18,18,0,28,0,0,3,16,91,105,6,12,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801922,18,19,1,17,1,0,2,20,119,100,10,8,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801923,18,19,0,7,0,0,3,14,96,114,10,8,96,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801924,18,19,0,7,1,0,4,14,103,95,6,12,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802022,18,20,0,7,1,0,3,14,120,115,15,3,114,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802023,18,20,1,9,1,0,5,18,108,102,12,6,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802024,18,20,0,4,0,0,3,15,105,112,11,7,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802122,18,21,1,1,0,0,1,20,94,102,6,12,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802123,18,21,0,0,0,0,5,16,104,122,10,8,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802124,18,21,1,17,1,0,6,20,123,117,11,7,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802222,18,22,0,9,1,0,0,12,121,116,9,9,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802223,18,22,0,29,1,0,6,16,143,138,7,11,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802224,18,22,0,1,0,0,1,14,94,138,10,8,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802322,18,23,1,1,1,0,3,20,116,96,16,2,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802323,18,23,0,27,0,0,1,16,83,128,8,10,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802324,18,23,0,21,0,0,2,20,123,124,8,10,99,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802422,18,24,1,25,0,1,2,21,104,112,10,8,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802423,18,24,1,18,1,0,1,21,121,114,11,7,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802424,18,24,0,23,0,0,4,20,114,120,8,10,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802522,18,25,1,14,0,0,6,17,114,120,10,8,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802523,18,25,0,4,0,0,6,10,100,105,9,9,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802524,18,25,1,28,0,0,5,15,94,108,11,7,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802622,18,26,1,8,1,0,3,16,118,113,2,16,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802623,18,26,1,12,1,0,5,16,128,122,4,14,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802624,18,26,1,16,1,0,3,16,110,101,9,9,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802722,18,27,0,6,0,0,6,14,94,111,3,15,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802723,18,27,0,29,1,0,3,16,129,110,11,7,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802724,18,27,0,18,0,0,1,18,112,114,9,9,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802822,18,28,1,4,0,0,3,16,113,126,9,9,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802823,18,28,1,21,0,0,2,16,109,113,10,8,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802824,18,28,0,25,1,0,5,15,108,94,5,13,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802922,18,29,1,0,1,0,5,17,96,88,5,13,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802923,18,29,0,22,0,0,0,19,92,123,6,12,95,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802924,18,29,1,12,0,0,4,16,135,137,3,15,87,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901022,19,10,1,13,0,0,3,14,99,106,4,15,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901023,19,10,1,1,0,0,5,14,99,107,5,14,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901024,19,10,1,14,1,0,5,14,130,125,14,5,109,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901122,19,11,0,15,0,0,3,16,101,113,12,7,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901123,19,11,1,14,1,0,3,15,113,105,8,11,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901124,19,11,1,6,1,0,4,15,142,132,11,8,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901222,19,12,0,29,1,0,3,17,124,106,10,9,106,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901223,19,12,0,26,0,0,5,16,122,128,11,8,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901224,19,12,0,5,0,0,6,16,121,132,9,10,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901322,19,13,0,14,1,0,1,14,109,103,11,8,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901323,19,13,1,1,1,0,3,14,107,101,5,14,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901324,19,13,0,8,0,0,3,16,100,111,6,13,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901422,19,14,0,16,1,0,5,16,101,99,12,7,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901423,19,14,0,11,0,0,5,16,107,110,10,9,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901424,19,14,0,10,0,0,5,14,125,130,3,16,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901522,19,15,0,13,0,0,5,14,115,133,9,10,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901523,19,15,0,13,0,0,5,10,108,110,10,9,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901524,19,15,0,13,1,0,6,10,123,117,15,4,104,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901622,19,16,1,14,0,0,5,16,99,101,6,13,95,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901623,19,16,1,8,1,1,5,16,123,119,8,11,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901624,19,16,0,25,1,0,6,18,126,120,13,6,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901722,19,17,1,5,0,0,5,18,109,120,9,10,94,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901723,19,17,0,24,1,0,5,21,114,104,12,7,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901724,19,17,1,26,1,0,3,18,134,124,13,6,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901822,19,18,1,27,0,0,5,18,97,98,12,7,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901823,19,18,0,24,0,0,1,21,114,121,12,7,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901824,19,18,0,15,0,0,4,16,90,101,6,13,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901922,19,19,0,21,0,0,3,20,121,125,10,9,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901923,19,19,0,2,1,1,5,15,132,129,11,8,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1901924,19,19,0,18,0,1,6,19,113,118,6,13,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902022,19,20,0,2,1,0,5,14,118,97,16,3,115,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902023,19,20,1,18,1,0,6,18,113,112,13,6,104,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902024,19,20,1,17,0,0,5,20,111,119,11,8,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902122,19,21,1,19,1,0,3,20,125,121,7,12,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902123,19,21,1,20,0,0,1,20,117,122,10,9,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902124,19,21,1,27,0,0,1,20,117,127,11,8,99,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902222,19,22,0,2,0,0,2,15,100,106,9,10,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902223,19,22,1,6,0,0,1,21,115,116,7,12,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902224,19,22,0,9,1,0,3,14,133,107,11,8,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902322,19,23,1,19,1,0,5,20,118,103,17,2,106,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902323,19,23,1,24,1,0,3,20,124,107,9,10,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902324,19,23,1,24,1,0,4,20,120,114,9,10,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902422,19,24,1,9,1,0,5,7,107,96,11,8,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902423,19,24,0,23,0,0,3,20,107,124,11,8,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902424,19,24,1,23,1,0,6,8,113,112,9,10,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902522,19,25,1,7,0,0,1,17,96,114,10,9,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902523,19,25,0,5,0,0,0,16,115,124,9,10,96,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902524,19,25,1,16,0,0,6,18,120,126,11,8,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902622,19,26,1,13,1,1,6,16,146,143,3,16,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902623,19,26,1,16,1,0,6,16,118,105,5,14,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902624,19,26,0,17,1,0,5,18,114,106,10,9,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902722,19,27,1,15,0,0,1,16,96,110,3,16,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902723,19,27,0,28,0,0,5,16,111,132,11,8,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902724,19,27,1,1,1,0,3,16,124,114,10,9,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902822,19,28,1,12,0,0,5,16,100,132,9,10,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902823,19,28,1,27,1,0,5,16,132,111,11,8,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902824,19,28,0,20,0,0,6,18,109,116,5,14,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902922,19,29,1,14,1,0,1,17,116,99,6,13,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902923,19,29,1,27,0,0,3,16,110,129,6,13,94,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1902924,19,29,0,27,0,0,5,16,106,121,3,16,86,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001022,20,10,1,8,0,0,5,14,88,123,4,16,95,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001023,20,10,1,1,0,0,0,12,103,133,5,15,96,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001024,20,10,0,3,0,0,6,14,101,129,14,6,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001122,20,11,0,8,1,0,6,16,107,104,13,7,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001123,20,11,1,14,1,0,5,16,110,107,9,11,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001124,20,11,1,6,0,0,6,16,129,144,11,9,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001222,20,12,0,28,1,0,5,16,132,100,11,9,107,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001223,20,12,1,11,0,0,0,10,98,106,11,9,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001224,20,12,1,3,0,0,3,15,113,114,9,11,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001322,20,13,0,10,1,0,3,14,106,99,12,8,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001323,20,13,1,15,1,0,5,10,110,108,6,14,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001324,20,13,1,4,1,0,5,14,119,116,7,13,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001422,20,14,0,25,1,0,6,17,120,114,13,7,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001423,20,14,0,0,0,0,0,12,121,130,10,10,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001424,20,14,1,1,0,0,3,14,126,131,3,17,97,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001522,20,15,0,1,1,0,6,12,121,120,10,10,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001523,20,15,1,23,0,0,0,7,114,137,10,10,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001524,20,15,1,29,1,0,3,15,102,94,16,4,105,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001622,20,16,0,26,0,0,1,16,89,102,6,14,94,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001623,20,16,0,26,0,0,6,16,105,118,8,12,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001624,20,16,0,26,0,0,3,16,101,110,13,7,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001722,20,17,0,11,1,0,1,15,120,111,10,10,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001723,20,17,1,26,1,0,1,18,129,113,13,7,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001724,20,17,0,20,1,0,5,20,119,111,14,6,104,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001822,20,18,1,27,1,0,6,18,127,105,13,7,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001823,20,18,1,9,0,0,3,18,116,125,12,8,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001824,20,18,1,19,1,1,6,19,118,113,7,13,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001922,20,19,0,23,0,0,5,20,103,118,10,10,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001923,20,19,0,3,0,0,0,6,97,111,11,9,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2001924,20,19,0,23,0,0,3,20,106,110,6,14,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002022,20,20,0,3,1,0,6,15,113,107,17,3,116,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002023,20,20,0,21,1,0,1,20,122,117,14,6,105,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002024,20,20,1,28,1,0,6,18,116,109,12,8,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002122,20,21,0,22,1,0,5,21,141,137,8,12,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002123,20,21,1,6,1,0,3,20,137,114,11,9,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002124,20,21,0,20,1,0,5,18,114,106,12,8,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002222,20,22,0,6,1,1,3,14,124,116,10,10,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002223,20,22,1,19,1,0,3,21,128,109,8,12,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002224,20,22,0,16,0,0,4,16,110,133,11,9,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002322,20,23,0,24,1,0,0,7,105,90,18,2,107,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002323,20,23,1,18,1,0,5,20,129,118,10,10,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002324,20,23,0,24,0,0,6,8,112,113,9,11,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002422,20,24,1,23,0,0,0,7,90,105,11,9,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002423,20,24,1,17,0,0,5,21,104,114,11,9,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002424,20,24,1,17,1,0,3,20,111,102,10,10,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002522,20,25,0,27,1,0,3,16,139,107,11,9,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002523,20,25,1,23,1,0,2,15,116,113,10,10,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002524,20,25,1,18,1,0,3,17,147,97,12,8,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002622,20,26,1,16,1,0,1,16,102,89,4,16,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002623,20,26,0,17,0,0,1,18,113,129,5,15,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002624,20,26,1,29,1,0,1,16,93,82,11,9,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002722,20,27,1,14,1,0,3,16,127,102,4,16,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002723,20,27,1,16,1,0,1,16,105,101,12,8,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002724,20,27,1,29,1,0,5,16,121,106,11,9,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002822,20,28,1,21,1,0,0,12,128,101,10,10,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002823,20,28,0,2,1,0,0,12,127,123,12,8,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002824,20,28,0,9,1,0,3,14,116,102,6,14,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002922,20,29,0,19,1,0,4,20,114,83,7,13,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002923,20,29,1,22,0,0,5,16,94,105,6,14,93,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2002924,20,29,0,15,0,0,3,15,94,102,3,17,85,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
